id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,token drift,78,25,41,105,262,ship,baseline,monotonic-signal
g002,grammar width,105,21,25,71,408,ship,edge,drag-penalty
g003,label quality,78,22,19,64,325,ship,recovery,confidence-floor
g004,error locality,112,60,17,103,586,ship,negative,lane-boundary
g005,token drift,44,11,39,84,87,hold,baseline,monotonic-signal
g006,grammar width,58,24,9,36,271,ship,edge,drag-penalty
g007,label quality,68,33,17,102,355,ship,recovery,confidence-floor
g008,error locality,77,75,43,54,297,ship,negative,lane-boundary
g009,token drift,85,29,37,34,247,ship,baseline,monotonic-signal
g010,grammar width,92,43,14,29,413,ship,edge,drag-penalty
g011,label quality,55,53,4,31,337,ship,recovery,confidence-floor
g012,error locality,40,25,43,36,31,hold,negative,lane-boundary
g013,token drift,36,49,32,43,125,hold,baseline,monotonic-signal
g014,grammar width,38,63,39,94,177,watch,edge,drag-penalty
g015,label quality,42,73,44,38,132,watch,recovery,confidence-floor
g016,error locality,92,10,6,58,416,ship,negative,lane-boundary
g017,token drift,32,16,30,72,82,hold,baseline,monotonic-signal
g018,grammar width,50,57,44,84,178,watch,edge,drag-penalty
g019,label quality,106,10,10,94,488,ship,recovery,confidence-floor
g020,error locality,94,24,37,104,343,ship,negative,lane-boundary
g021,token drift,91,68,31,70,415,ship,baseline,monotonic-signal
g022,grammar width,49,58,8,63,335,ship,edge,drag-penalty
g023,label quality,76,55,19,102,421,ship,recovery,confidence-floor
g024,error locality,49,56,26,83,261,ship,negative,lane-boundary
g025,token drift,83,50,10,35,417,ship,baseline,monotonic-signal
g026,grammar width,59,59,4,101,435,ship,edge,drag-penalty
g027,label quality,51,66,44,53,169,watch,recovery,confidence-floor
g028,error locality,94,72,24,33,433,ship,negative,lane-boundary
g029,token drift,31,42,36,28,56,hold,baseline,monotonic-signal
g030,grammar width,91,30,44,30,234,ship,edge,drag-penalty
g031,label quality,37,26,28,35,95,hold,recovery,confidence-floor
g032,error locality,31,27,22,42,110,hold,negative,lane-boundary
g033,token drift,58,65,41,93,250,ship,baseline,monotonic-signal
g034,grammar width,31,16,31,37,38,hold,edge,drag-penalty
g035,label quality,65,29,28,57,235,ship,recovery,confidence-floor
g036,error locality,85,38,17,71,402,ship,negative,lane-boundary
g037,token drift,99,10,24,83,379,ship,baseline,monotonic-signal
g038,grammar width,109,34,29,93,452,ship,edge,drag-penalty
g039,label quality,30,48,33,103,154,watch,recovery,confidence-floor
g040,error locality,38,58,15,69,262,ship,negative,lane-boundary
g041,token drift,45,30,29,62,157,watch,baseline,monotonic-signal
g042,grammar width,96,54,37,101,408,ship,edge,drag-penalty
g043,label quality,81,68,22,82,432,ship,recovery,confidence-floor
g044,error locality,77,8,16,34,278,ship,negative,lane-boundary
g045,token drift,79,15,35,100,271,ship,baseline,monotonic-signal
g046,grammar width,83,21,4,52,406,ship,edge,drag-penalty
g047,label quality,45,62,11,32,281,ship,recovery,confidence-floor
g048,error locality,73,15,37,27,164,watch,negative,lane-boundary
g049,token drift,91,29,31,29,296,ship,baseline,monotonic-signal
g050,grammar width,59,73,29,34,271,ship,edge,drag-penalty
g051,label quality,47,63,9,41,310,ship,recovery,confidence-floor
g052,error locality,44,60,21,92,283,ship,negative,lane-boundary
g053,token drift,90,61,29,36,373,ship,baseline,monotonic-signal
g054,grammar width,117,55,13,56,569,ship,edge,drag-penalty
g055,label quality,90,64,7,70,523,ship,recovery,confidence-floor
g056,error locality,36,71,26,82,238,ship,negative,lane-boundary
g057,token drift,100,77,16,92,566,ship,baseline,monotonic-signal
g058,grammar width,92,47,13,102,499,ship,edge,drag-penalty
g059,label quality,47,35,44,68,106,hold,recovery,confidence-floor
g060,error locality,72,31,9,61,366,ship,negative,lane-boundary
g061,token drift,44,32,14,100,270,ship,baseline,monotonic-signal
g062,grammar width,78,70,18,81,443,ship,edge,drag-penalty
g063,label quality,72,21,42,33,153,watch,recovery,confidence-floor
g064,error locality,99,34,14,99,493,ship,negative,lane-boundary
