id,focus,signal,slack,drag,confidence,score,lane
l001,grammar width,35,33,6,25,201,watch
l002,label quality,35,34,6,55,233,ship
l003,error locality,35,35,6,85,265,ship
l004,token drift,35,36,18,25,147,watch
l005,grammar width,35,37,18,55,179,watch
l006,label quality,35,38,18,85,211,ship
l007,error locality,35,39,34,25,73,hold
l008,token drift,35,40,34,55,105,hold
l009,grammar width,35,41,34,85,137,watch
l010,label quality,60,42,6,25,319,ship
l011,error locality,60,43,6,55,351,ship
l012,token drift,60,44,6,85,383,ship
l013,grammar width,60,45,18,25,265,ship
l014,label quality,60,46,18,55,297,ship
l015,error locality,60,47,18,85,329,ship
l016,token drift,60,48,34,25,191,watch
l017,grammar width,60,32,34,55,189,watch
l018,label quality,60,33,34,85,221,ship
l019,error locality,85,34,6,25,403,ship
l020,token drift,85,35,6,55,435,ship
l021,grammar width,85,36,6,85,467,ship
l022,label quality,85,37,18,25,349,ship
l023,error locality,85,38,18,55,381,ship
l024,token drift,85,39,18,85,413,ship
l025,grammar width,85,40,34,25,275,ship
l026,label quality,85,41,34,55,307,ship
l027,error locality,85,42,34,85,339,ship
