id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,token drift,87,25,41,105,298,ship,baseline,monotonic-signal,raise-signal
m002,g002,grammar width,105,10,25,71,386,ship,edge,drag-penalty,drop-slack
m003,g003,label quality,78,22,26,64,290,ship,recovery,confidence-floor,raise-drag
m004,g004,error locality,112,60,17,90,573,ship,negative,lane-boundary,lower-confidence
m005,g005,token drift,53,11,39,84,123,hold,baseline,monotonic-signal,raise-signal
m006,g006,grammar width,58,13,9,36,249,ship,edge,drag-penalty,drop-slack
m007,g007,label quality,68,33,24,102,320,ship,recovery,confidence-floor,raise-drag
m008,g008,error locality,77,75,43,41,284,ship,negative,lane-boundary,lower-confidence
m009,g009,token drift,94,29,37,34,283,ship,baseline,monotonic-signal,raise-signal
m010,g010,grammar width,92,32,14,29,391,ship,edge,drag-penalty,drop-slack
m011,g011,label quality,55,53,11,31,302,ship,recovery,confidence-floor,raise-drag
m012,g012,error locality,40,25,43,23,18,hold,negative,lane-boundary,lower-confidence
m013,g013,token drift,45,49,32,43,161,watch,baseline,monotonic-signal,raise-signal
m014,g014,grammar width,38,52,39,94,155,watch,edge,drag-penalty,drop-slack
m015,g015,label quality,42,73,51,38,97,hold,recovery,confidence-floor,raise-drag
m016,g016,error locality,92,10,6,45,403,ship,negative,lane-boundary,lower-confidence
m017,g017,token drift,41,16,30,72,118,hold,baseline,monotonic-signal,raise-signal
m018,g018,grammar width,50,46,44,84,156,watch,edge,drag-penalty,drop-slack
m019,g019,label quality,106,10,17,94,453,ship,recovery,confidence-floor,raise-drag
m020,g020,error locality,94,24,37,91,330,ship,negative,lane-boundary,lower-confidence
m021,g021,token drift,100,68,31,70,451,ship,baseline,monotonic-signal,raise-signal
m022,g022,grammar width,49,47,8,63,313,ship,edge,drag-penalty,drop-slack
m023,g023,label quality,76,55,26,102,386,ship,recovery,confidence-floor,raise-drag
m024,g024,error locality,49,56,26,70,248,ship,negative,lane-boundary,lower-confidence
m025,g025,token drift,92,50,10,35,453,ship,baseline,monotonic-signal,raise-signal
m026,g026,grammar width,59,48,4,101,413,ship,edge,drag-penalty,drop-slack
m027,g027,label quality,51,66,51,53,134,watch,recovery,confidence-floor,raise-drag
m028,g028,error locality,94,72,24,20,420,ship,negative,lane-boundary,lower-confidence
m029,g029,token drift,40,42,36,28,92,hold,baseline,monotonic-signal,raise-signal
m030,g030,grammar width,91,19,44,30,212,ship,edge,drag-penalty,drop-slack
m031,g031,label quality,37,26,35,35,60,hold,recovery,confidence-floor,raise-drag
m032,g032,error locality,31,27,22,29,97,hold,negative,lane-boundary,lower-confidence
m033,g033,token drift,67,65,41,93,286,ship,baseline,monotonic-signal,raise-signal
m034,g034,grammar width,31,5,31,37,16,hold,edge,drag-penalty,drop-slack
m035,g035,label quality,65,29,35,57,200,watch,recovery,confidence-floor,raise-drag
m036,g036,error locality,85,38,17,58,389,ship,negative,lane-boundary,lower-confidence
m037,g037,token drift,108,10,24,83,415,ship,baseline,monotonic-signal,raise-signal
m038,g038,grammar width,109,23,29,93,430,ship,edge,drag-penalty,drop-slack
m039,g039,label quality,30,48,40,103,119,hold,recovery,confidence-floor,raise-drag
m040,g040,error locality,38,58,15,56,249,ship,negative,lane-boundary,lower-confidence
m041,g041,token drift,54,30,29,62,193,watch,baseline,monotonic-signal,raise-signal
m042,g042,grammar width,96,43,37,101,386,ship,edge,drag-penalty,drop-slack
m043,g043,label quality,81,68,29,82,397,ship,recovery,confidence-floor,raise-drag
m044,g044,error locality,77,8,16,21,265,ship,negative,lane-boundary,lower-confidence
m045,g045,token drift,88,15,35,100,307,ship,baseline,monotonic-signal,raise-signal
m046,g046,grammar width,83,10,4,52,384,ship,edge,drag-penalty,drop-slack
m047,g047,label quality,45,62,18,32,246,ship,recovery,confidence-floor,raise-drag
m048,g048,error locality,73,15,37,14,151,watch,negative,lane-boundary,lower-confidence
m049,g049,token drift,100,29,31,29,332,ship,baseline,monotonic-signal,raise-signal
m050,g050,grammar width,59,62,29,34,249,ship,edge,drag-penalty,drop-slack
m051,g051,label quality,47,63,16,41,275,ship,recovery,confidence-floor,raise-drag
m052,g052,error locality,44,60,21,79,270,ship,negative,lane-boundary,lower-confidence
m053,g053,token drift,99,61,29,36,409,ship,baseline,monotonic-signal,raise-signal
m054,g054,grammar width,117,44,13,56,547,ship,edge,drag-penalty,drop-slack
m055,g055,label quality,90,64,14,70,488,ship,recovery,confidence-floor,raise-drag
m056,g056,error locality,36,71,26,69,225,ship,negative,lane-boundary,lower-confidence
m057,g057,token drift,109,77,16,92,602,ship,baseline,monotonic-signal,raise-signal
m058,g058,grammar width,92,36,13,102,477,ship,edge,drag-penalty,drop-slack
m059,g059,label quality,47,35,51,68,71,hold,recovery,confidence-floor,raise-drag
m060,g060,error locality,72,31,9,48,353,ship,negative,lane-boundary,lower-confidence
m061,g061,token drift,53,32,14,100,306,ship,baseline,monotonic-signal,raise-signal
m062,g062,grammar width,78,59,18,81,421,ship,edge,drag-penalty,drop-slack
m063,g063,label quality,72,21,49,33,118,hold,recovery,confidence-floor,raise-drag
m064,g064,error locality,99,34,14,86,480,ship,negative,lane-boundary,lower-confidence
